t,o,h,l,c,v
1729238400,20290.108,20302.52,20270.887,20284.02,0.5996000170707703
1729242000,20284.308,20297.253,20258.253,20264.375,0.5518900156021118
1729245600,20264.443,20285.099,20253.497,20283.375,0.5648000240325928
1729249200,20283.34,20314.599,20271.843,20303.589,0.607990026473999
1729252800,20303.22,20320.299,20291.532,20313.398,0.6639599800109863
1729256400,20313.608,20346.019,20269.497,20314.008,1.7329100370407104
1729260000,20312.875,20359.942,20289.597,20295.287,2.1324899196624756
1729263600,20295.443,20366.319,20293.519,20306.808,1.657230019569397
1729267200,20306.464,20358.842,20280.275,20334.22,1.444640040397644
1729270800,20333.264,20360.787,20316.986,20323.01,1.3491499423980713
1729274400,20322.975,20344.91,20289.442,20329.932,1.3062299489974976
1729278000,20329.996,20333.019,20294.876,20321.909,1.366170048713684
1729281600,20319.91,20341.589,20312.809,20331.987,0.23276999592781067
1729461600,20343.499,20362.799,20339.319,20355.065,0.2485000044107437
1729465200,20354.819,20364.699,20344.398,20353.089,0.3414900004863739
1729468800,20352.997,20361.999,20337.987,20349.589,0.49720001220703125
1729472400,20348.898,20358.819,20344.431,20346.565,0.6225000023841858
1729476000,20346.343,20349.543,20323.964,20329.576,0.5867999792098999
1729479600,20329.342,20339.019,20315.609,20319.275,0.40149998664855957
1729483200,20319.375,20322.199,20304.01,20307.932,0.2685000002384186
1729486800,20307.609,20310.386,20283.542,20288.01,0.5412999987602234
1729490400,20287.364,20299.099,20264.332,20273.308,0.5385000109672546
1729494000,20273.31,20299.589,20267.22,20279.254,0.6708800196647644
1729497600,20278.72,20298.989,20276.82,20293.108,0.5320900082588196
1729501200,20293.042,20296.089,20234.108,20263.831,0.6226699948310852
1729504800,20263.964,20270.408,20209.054,20210.954,0.6914899945259094
1729508400,20210.875,20221.743,20183.298,20197.853,0.8703600168228149
1729512000,20197.775,20247.189,20189.932,20240.831,0.8547000288963318
1729515600,20240.699,20341.786,20235.875,20331.92,1.5906399488449097
1729519200,20331.576,20392.776,20219.921,20264.932,2.251579999923706
1729522800,20267.031,20302.531,20182.754,20293.986,2.177799940109253
1729526400,20293.364,20313.721,20263.398,20308.297,1.6669100522994995
1729530000,20308.443,20334.254,20293.221,20329.454,1.3816499710083008
1729533600,20329.298,20333.599,20291.776,20297.932,1.4433799982070923
1729537200,20298.287,20361.732,20286.22,20359.843,1.5461499691009521
1729540800,20359.742,20372.254,20350.731,20366.454,0.2362699955701828
1729548000,20376.41,20382.843,20355.71,20356.465,0.2053000032901764
1729551600,20356.375,20366.997,20349.321,20356.489,0.25459998846054077
1729555200,20356.021,20356.021,20313.375,20317.32,0.7125800251960754
1729558800,20317.999,20324.099,20300.81,20311.476,0.8615999817848206
1729562400,20311.054,20324.089,20298.52,20299.887,0.6485999822616577
1729566000,20299.109,20317.231,20298.486,20308.108,0.46998998522758484
1729569600,20308.332,20314.689,20291.189,20291.387,0.336899995803833
1729573200,20291.053,20310.199,20281.71,20293.231,0.6083999872207642
1729576800,20294.786,20305.319,20273.097,20288.799,0.5156000256538391
1729580400,20288.808,20328.689,20281.231,20305.965,0.9652900099754333
1729584000,20305.22,20315.799,20270.932,20271.331,0.904990017414093
1729587600,20271.519,20275.253,20216.531,20224.232,0.9109749794006348
1729591200,20224.432,20252.298,20216.908,20236.82,0.8514999747276306
1729594800,20237.408,20274.064,20237.408,20250.521,0.7412999868392944
1729598400,20250.942,20285.253,20201.298,20234.997,0.9254000186920166
1729602000,20236.019,20320.497,20203.92,20301.353,1.7476199865341187
1729605600,20301.876,20360.432,20281.764,20334.242,2.252880096435547
1729609200,20334.986,20352.754,20297.864,20314.264,1.7329399585723877
1729612800,20314.487,20347.089,20268.199,20341.689,1.5577499866485596
1729616400,20340.954,20419.008,20322.953,20416.943,1.4234600067138672
1729620000,20417.254,20444.286,20356.475,20364.276,1.4656800031661987
1729623600,20364.021,20414.054,20358.776,20383.776,1.3731499910354614
1729627200,20383.531,20383.531,20348.264,20359.031,0.34490999579429626
1729634400,20351.189,20355.999,20332.875,20347.532,0.15109999477863312
1729638000,20346.489,20374.431,20341.421,20372.342,0.3668999969959259
1729641600,20372.689,20377.576,20335.554,20339.489,0.3418999910354614
1729645200,20339.843,20357.689,20334.619,20349.789,0.30160000920295715
1729648800,20349.921,20366.508,20343.875,20361.542,0.46630001068115234
1729652400,20361.999,20371.465,20351.097,20354.299,0.35359999537467957
1729656000,20353.843,20363.442,20350.531,20360.789,0.30720001459121704
1729659600,20360.775,20369.499,20348.42,20349.542,0.42559999227523804
1729663200,20350.553,20353.887,20336.51,20343.331,0.3483999967575073
1729666800,20343.309,20383.943,20337.753,20347.864,0.6528900265693665
1729670400,20348.289,20362.043,20326.243,20331.064,0.44609999656677246
1729674000,20330.964,20347.309,20315.765,20326.843,0.5856000185012817
1729677600,20326.954,20327.999,20291.189,20300.009,0.5008999705314636
1729681200,20299.799,20326.599,20295.865,20312.897,0.7034000158309937
1729684800,20313.108,20335.989,20285.909,20296.41,0.8054999709129333
1729688400,20296.287,20304.864,20251.475,20281.042,1.6573799848556519
1729692000,20280.042,20304.932,20194.099,20239.887,2.254272937774658
1729695600,20239.731,20265.464,20153.01,20207.497,1.9602899551391602
1729699200,20206.51,20206.51,20082.099,20098.52,1.9358500242233276
1729702800,20098.809,20098.809,19971.886,19976.164,1.983970046043396
1729706400,19976.184,20041.909,19931.864,20030.564,1.9171099662780762
1729710000,20030.443,20079.031,19996.821,20071.053,1.7943099737167358
1729713600,20069.197,20118.264,20058.898,20111.221,0.4369100034236908
1729720800,20140.621,20144.764,20129.108,20140.032,0.2678999900817871
1729724400,20140.587,20148.089,20121.787,20143.576,0.3147999942302704
1729728000,20143.175,20191.186,20129.597,20190.376,0.6705999970436096
1729731600,20190.385,20191.099,20175.119,20179.221,0.7515000104904175
1729735200,20178.831,20190.999,20164.12,20184.153,0.5945000052452087
1729738800,20184.298,20196.799,20173.219,20173.709,0.40950000286102295
1729742400,20172.132,20179.099,20164.353,20176.021,0.3522000014781952
1729746000,20176.21,20182.565,20159.554,20177.599,0.4528000056743622
1729749600,20177.12,20195.099,20168.72,20171.919,0.5131999850273132
1729753200,20171.897,20241.608,20167.999,20234.721,0.79830002784729
1729756800,20234.987,20254.631,20206.031,20226.543,0.7289000153541565
1729760400,20226.585,20236.389,20216.186,20229.809,0.5928999781608582
1729764000,20230.153,20247.619,20223.021,20232.353,0.5
1729767600,20232.406,20272.397,20225.72,20268.797,0.6111999750137329
1729771200,20268.665,20280.076,20229.821,20236.21,0.88919997215271
1729774800,20236.719,20259.289,20151.21,20190.61,1.7696800231933594
1729778400,20192.565,20232.608,20153.721,20163.999,2.2402799129486084
1729782000,20164.187,20214.82,20113.586,20177.108,1.9789199829101562
1729785600,20178.098,20214.789,20111.308,20206.554,1.8500399589538574
1729789200,20206.11,20238.032,20191.175,20194.109,1.5841200351715088
1729792800,20195.289,20232.21,20177.197,20217.775,1.4592000246047974
1729796400,20217.74,20257.554,20193.608,20229.165,1.4774399995803833
1729800000,20229.489,20262.631,20225.365,20255.353,0.26388001441955566
1729807200,20234.132,20243.089,20231.343,20235.632,0.10610000044107437
1729810800,20235.887,20237.289,20219.609,20237.119,0.2689000070095062
1729814400,20236.998,20258.686,20227.965,20252.899,0.5144000053405762
1729818000,20252.931,20268.31,20251.42,20252.498,0.5982999801635742
1729821600,20251.943,20266.098,20249.454,20253.565,0.41100001335144043
1729825200,20253.643,20256.01,20226.921,20231.019,0.41339999437332153
1729828800,20231.01,20231.31,20220.52,20227.61,0.3073999881744385
1729832400,20227.564,20251.032,20223.021,20245.399,0.4903999865055084
1729836000,20245.421,20261.419,20237.487,20242.975,0.4447999894618988
1729839600,20242.389,20294.386,20238.665,20294.087,0.8156999945640564
1729843200,20294.052,20299.219,20253.598,20275.443,0.7164999842643738
1729846800,20275.943,20300.986,20275.209,20289.908,0.46059998869895935
1729850400,20289.576,20299.089,20282.554,20285.464,0.3808000087738037
1729854000,20284.621,20312.12,20265.697,20301.064,0.5748000144958496
1729857600,20301.208,20349.087,20299.02,20347.82,0.6675999760627747
1729861200,20347.986,20509.299,20346.11,20501.219,1.5329099893569946
1729864800,20501.51,20556.564,20472.476,20506.289,2.172719955444336
1729868400,20505.054,20525.575,20454.789,20472.475,1.9809600114822388
1729872000,20471.532,20516.176,20460.386,20491.364,1.5457199811935425
1729875600,20492.153,20494.299,20338.897,20365.089,1.9625999927520752
1729879200,20365.108,20414.789,20315.009,20397.653,2.082240104675293
1729882800,20397.81,20398.651,20336.821,20351.876,1.7961599826812744
1729886400,20352.576,20358.332,20330.065,20330.597,0.303600013256073
1730066400,20455.019,20477.565,20446.132,20464.575,0.3059000074863434
1730070000,20465.398,20471.164,20442.543,20453.931,0.43290001153945923
1730073600,20454.075,20504.419,20448.043,20471.153,0.8826000094413757
1730077200,20471.031,20502.389,20468.821,20481.886,0.8216000199317932
1730080800,20481.665,20493.389,20470.32,20482.543,0.602400004863739
1730084400,20482.41,20490.189,20456.954,20469.198,0.45419999957084656
1730088000,20468.889,20514.209,20466.664,20512.143,0.4219000041484833
1730091600,20512.508,20514.609,20461.354,20464.109,0.5594000220298767
1730095200,20463.975,20491.343,20458.289,20475.587,0.48750001192092896
1730098800,20477.075,20507.542,20470.131,20486.197,0.6323999762535095
1730102400,20488.875,20523.375,20462.353,20516.91,0.9437000155448914
1730106000,20517.054,20526.332,20494.343,20525.853,0.7175999879837036
1730109600,20525.873,20532.532,20485.431,20489.087,0.6754999756813049
1730113200,20489.03,20495.099,20467.008,20475.132,0.7524999976158142
1730116800,20474.976,20515.699,20437.197,20515.343,0.9074000120162964
1730120400,20515.165,20520.889,20386.543,20412.908,1.7838399410247803
1730124000,20412.021,20474.087,20410.01,20432.187,2.1507599353790283
1730127600,20432.564,20436.789,20378.342,20389.31,2.1166799068450928
1730131200,20389.208,20427.397,20374.108,20387.799,1.8394800424575806
1730134800,20387.364,20417.031,20365.087,20412.398,1.582919955253601
1730138400,20412.075,20416.632,20362.408,20380.354,1.5190800428390503
1730142000,20380.33,20396.364,20343.143,20356.443,1.4962799549102783
1730145600,20356.554,20371.889,20347.887,20356.853,0.2497200071811676
1730152800,20364.808,20364.808,20347.675,20356.521,0.19670000672340393
1730156400,20356.319,20369.087,20353.954,20366.221,0.24070000648498535
1730160000,20368.943,20381.776,20335.287,20371.51,0.5264999866485596
1730163600,20371.899,20377.554,20347.565,20365.009,0.79830002784729
1730167200,20365.031,20370.199,20348.198,20359.619,0.5755000114440918
1730170800,20359.518,20376.731,20314.742,20318.819,0.5038999915122986
1730174400,20319.232,20352.054,20310.175,20350.519,0.4311999976634979
1730178000,20350.543,20367.698,20340.721,20365.453,0.5157999992370605
1730181600,20365.686,20406.431,20365.053,20401.976,0.4115000069141388
1730185200,20400.753,20413.176,20384.532,20386.489,0.5697000026702881
1730188800,20386.274,20405.119,20340.286,20384.619,1.096500039100647
1730192400,20384.108,20387.765,20350.097,20375.754,0.9473000168800354
1730196000,20376.154,20378.986,20349.176,20372.299,0.7746000289916992
1730199600,20372.073,20375.176,20341.665,20352.22,0.8436999917030334
1730203200,20352.453,20361.786,20320.264,20347.064,0.8754000067710876
1730206800,20347.186,20385.899,20292.019,20374.065,1.6678999662399292
1730210400,20373.987,20461.664,20358.12,20457.521,2.2615199089050293
1730214000,20457.221,20482.176,20429.176,20480.086,1.8091200590133667
1730217600,20480.04,20516.289,20443.532,20506.153,1.6771199703216553
1730221200,20506.298,20543.489,20506.265,20529.608,1.5771600008010864
1730224800,20529.732,20571.889,20518.043,20552.71,1.284119963645935
1730228400,20552.73,20604.153,20539.598,20556.097,1.421339988708496
1730232000,20555.632,20617.764,20546.919,20609.543,0.4696800112724304
1730239200,20588.397,20620.297,20587.164,20611.542,0.2727000117301941
1730242800,20611.164,20614.399,20588.165,20607.621,0.38929998874664307
1730246400,20607.885,20633.021,20600.575,20626.686,0.534600019454956
1730250000,20626.662,20647.61,20614.131,20641.798,0.5828999876976013
1730253600,20642.143,20643.031,20612.832,20617.642,0.4837000072002411
1730257200,20618.221,20621.499,20580.653,20588.231,0.5382999777793884
1730260800,20588.331,20590.531,20573.342,20580.264,0.4099000096321106
1730264400,20580.154,20589.799,20563.175,20572.198,0.5135999917984009
1730268000,20572.387,20609.097,20566.875,20605.899,0.5026999711990356
1730271600,20605.587,20619.643,20597.308,20603.72,0.5582000017166138
1730275200,20603.687,20624.099,20572.353,20582.131,0.9800999760627747
1730278800,20578.221,20609.597,20568.776,20590.21,0.8183000087738037
1730282400,20590.032,20598.499,20577.787,20592.876,0.7777000069618225
1730286000,20593.741,20613.743,20571.854,20574.175,0.7307000160217285
1730289600,20573.542,20585.264,20533.776,20547.787,1.0849000215530396
1730293200,20547.832,20548.198,20403.832,20492.876,2.0122199058532715
1730296800,20492.31,20559.698,20490.087,20510.854,2.226480007171631
1730300400,20511.275,20546.842,20470.131,20533.365,1.9980000257492065
1730304000,20533.02,20543.899,20498.376,20506.889,1.6539599895477295
1730307600,20506.376,20514.797,20420.232,20437.809,1.7557200193405151
1730311200,20437.298,20483.698,20436.808,20465.597,1.5679199695587158
1730314800,20466.098,20466.098,20376.608,20396.365,1.833359956741333
1730318400,20395.632,20448.664,20334.543,20359.097,0.6057000160217285
1730325600,20311.954,20325.476,20291.764,20299.709,0.39489999413490295
1730329200,20299.989,20308.899,20284.632,20287.497,0.4194999933242798
1730332800,20286.908,20304.676,20263.398,20298.709,0.5863000154495239
1730336400,20298.786,20324.989,20298.453,20302.975,0.6219000220298767
1730340000,20302.999,20307.999,20284.91,20294.932,0.5857999920845032
1730343600,20295.776,20302.689,20279.721,20283.264,0.460999995470047
1730347200,20283.465,20285.908,20265.398,20270.486,0.38909998536109924
1730350800,20270.451,20272.689,20245.832,20253.764,0.5174999833106995
1730354400,20253.687,20257.997,20215.432,20220.831,0.4876999855041504
1730358000,20220.851,20220.851,20169.287,20181.664,0.9064000248908997
1730361600,20179.698,20195.242,20148.421,20179.265,1.152500033378601
1730365200,20179.143,20193.389,20167.221,20181.932,0.7961000204086304
1730368800,20182.198,20205.399,20154.421,20202.009,0.7333999872207642
1730372400,20202.276,20254.919,20202.276,20254.743,0.8246999979019165
1730376000,20254.708,20277.475,20232.331,20243.709,1.1964000463485718
1730379600,20243.887,20256.698,20018.421,20034.265,2.0332999229431152
1730383200,20033.443,20068.921,19939.009,19956.831,2.481719970703125
1730386800,19956.917,19984.951,19894.453,19939.42,2.227440118789673
1730390400,19939.354,19974.287,19919.12,19954.832,2.0124828815460205
1730394000,19954.931,19983.198,19894.32,19904.386,1.8001470565795898
1730397600,19904.908,19923.654,19877.831,19916.676,1.9474799633026123
1730401200,19916.498,19999.175,19884.953,19885.231,2.0096099376678467
1730404800,19884.376,19955.165,19877.875,19923.62,0.5571600198745728
1730412000,19953.22,19985.642,19938.643,19966.11,0.4447999894618988
1730415600,19966.589,19972.886,19940.632,19948.389,0.4790000021457672
1730419200,19948.731,19959.087,19924.621,19947.399,0.7390000224113464
1730422800,19946.175,19955.919,19927.387,19932.165,0.8105000257492065
1730426400,19932.743,19949.389,19892.131,19949.332,0.7671999931335449
